,network,station,channel,P,Pg,Pn,S,Sg,Sn,P_weight,Pg_weight,Pn_weight,S_weight,Sg_weight,Sn_weight,origin_time,origin_time_uncertainty,origin_latitude,origin_latitude_uncertainty,origin_longitude,origin_longitude_uncertainty,depth,depth_uncertainty,origin_ID,distance,azimuth,takeoff_angle
7530,AK,SPIA,BH,2013-07-26T08:35:39.870000Z,-1,-1,-1,-1,-1,0.011,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,17.7104,61.5332,40.4
7531,LD,MMNY,HH,2013-07-26T08:43:01.510000Z,-1,-1,-1,-1,-1,0.014,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,73.0086,40.8364,20.3
7532,UU,PKCU,HH,2013-07-26T08:41:41.720000Z,-1,-1,-1,-1,-1,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,60.0765,66.4438,23.7
7533,IU,ADK,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,14.16,81.5479,53.2
7534,II,KDAK,BH,2013-07-26T08:37:14.840000Z,-1,-1,-1,-1,-1,0.013,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,27.2004,59.0778,31.8
7535,II,AAK,BH,2013-07-26T08:41:08.170000Z,-1,-1,-1,-1,-1,0.023,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,55.679,297.072,24.9
7536,IM,USA0B,BH,2013-07-26T08:36:09.710000Z,-1,-1,-1,-1,-1,0.029,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,20.3872,258.653,39.6
7537,IU,KBL,BH,2013-07-26T08:42:06.510000Z,-1,-1,-1,-1,-1,0.025,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,64.3809,293.864,22.6
7538,IU,BILL,BH,2013-07-26T08:35:21.780000Z,-1,-1,-1,-1,-1,0.016,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,16.3457,8.17423,40.6
7539,IU,WCI,BH,2013-07-26T08:43:02.070000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,73.0395,48.9934,20.3
7540,NM,PLAL,BH,2013-07-26T08:43:11.730000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,74.7949,52.188,19.9
7541,II,ERM,BH,-1,-1,2013-07-26T08:35:06.600000Z,-1,-1,-1,-1.0,-1.0,0.05,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,15.3834,236.09,50.0
7542,IU,ANMO,BH,2013-07-26T08:42:14.300000Z,-1,-1,-1,-1,-1,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,65.1603,64.5578,22.4
7543,AK,UNV,BH,2013-07-26T08:36:04.450000Z,-1,-1,-1,-1,-1,0.011,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,19.9643,71.6368,39.7
7544,AU,AS31,BH,2013-07-26T08:43:35.780000Z,-1,-1,-1,-1,-1,0.095,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,78.8619,204.645,18.8
7545,IM,PEA1,SH,-1,-1,2013-07-26T08:32:07.550000Z,-1,-1,-1,-1.0,-1.0,0.045,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,1.93344,304.682,53.8
7546,II,BRVK,BH,2013-07-26T08:40:33.800000Z,-1,-1,-1,-1,-1,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,51.1925,309.304,26.1
7547,UW,DAVN,BH,2013-07-26T08:40:26.690000Z,-1,-1,-1,-1,-1,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,49.9692,60.4484,26.5
7548,IC,ENH,BH,2013-07-26T08:39:32.240000Z,-1,-1,-1,-1,-1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,42.9529,259.947,28.4
7549,II,NIL,BH,2013-07-26T08:41:56.670000Z,-1,-1,-1,-1,-1,0.028,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,62.6044,290.342,23.1
7550,GE,TIRR,BH,2013-07-26T08:43:15.780000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,75.3189,326.657,19.7
7551,NM,FVM,BH,2013-07-26T08:42:51.060000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,71.2657,51.8785,20.8
7552,IU,SSPA,BH,2013-07-26T08:43:12.140000Z,-1,-1,-1,-1,-1,0.014,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,74.7702,42.0105,19.9
7553,MN,TUE,BH,2013-07-26T08:43:35.840000Z,-1,-1,-1,-1,-1,0.013,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,78.7493,340.069,18.8
7554,G,ECH,BH,2013-07-26T08:43:28.520000Z,-1,-1,-1,-1,-1,0.013,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,77.5225,342.043,19.1
7555,TJ,CHGR,HH,2013-07-26T08:41:50.070000Z,-1,-1,-1,-1,-1,0.023,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,61.3591,296.984,23.4
7556,CN,TRQ,EH,2013-07-26T08:42:51.390000Z,-1,-1,-1,-1,-1,0.014,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,71.3782,36.7447,20.8
7557,AK,PAX,BH,2013-07-26T08:37:42.450000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,30.154,47.4932,31.3
7558,CN,RES,BH,2013-07-26T08:39:42.320000Z,-1,-1,-1,-1,-1,0.019,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,44.2443,21.5796,28.0
7559,II,BFO,BH,2013-07-26T08:43:26.750000Z,-1,-1,-1,-1,-1,0.013,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,77.1852,341.311,19.2
7560,AT,AKUT,BH,2013-07-26T08:36:08.620000Z,-1,-1,-1,-1,-1,0.011,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,20.3511,70.6247,39.6
7561,IR,KLR,SH,2013-07-26T08:35:46.650000Z,-1,-1,-1,-1,-1,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,18.2982,272.53,40.2
7562,AK,FALS,BH,2013-07-26T08:36:22.860000Z,-1,-1,-1,-1,-1,0.012,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,21.6146,68.1056,39.0
7563,JP,ASAJ,BH,-1,-1,2013-07-26T08:34:53.550000Z,-1,-1,-1,-1.0,-1.0,0.039,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,14.2396,243.188,53.2
7564,CN,FCC,BH,2013-07-26T08:40:58.000000Z,-1,-1,-1,-1,-1,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,54.2116,38.1738,25.3
7565,CI,GLA,BH,2013-07-26T08:41:51.710000Z,-1,-1,-1,-1,-1,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,61.732,71.6446,23.3
7566,AK,DOT,BH,2013-07-26T08:37:46.200000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,30.7331,46.0588,31.2
7567,US,JCT,BH,2013-07-26T08:42:57.090000Z,-1,-1,-1,-1,-1,0.016,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,72.2048,63.1669,20.5
7568,IU,MAJO,BH,2013-07-26T08:36:28.190000Z,-1,-1,-1,-1,-1,0.054,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,22.0274,234.021,38.8
7569,AG,HHAR,HH,2013-07-26T08:42:48.170000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,70.8446,55.3133,20.9
7570,MX,HSIG,BH,2013-07-26T08:42:25.440000Z,-1,-1,-1,-1,-1,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,66.9396,71.994,21.9
7571,II,FFC,BH,2013-07-26T08:40:54.170000Z,-1,-1,-1,-1,-1,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,53.6503,45.4748,25.5
7572,IU,CHTO,BH,2013-07-26T08:41:24.780000Z,-1,-1,-1,-1,-1,0.057,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:31:34.980000Z,1.91,52.0439,0.0746,160.3364,0.0459,26330.0,5100.0,c000ipk8,57.8435,259.296,24.3
7573,BK,MCCM,BH,-1,-1,-1,-1,-1,2013-07-26T08:33:54.740000Z,-1.0,-1.0,-1.0,-1.0,-1.0,0.034,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.98248,123.505,46.0
7574,NC,KRMB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,2.64881,64.4806,46.0
7575,IM,TX31,BH,2013-07-26T08:37:11.420000Z,-1,-1,-1,-1,-1,0.032,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,22.1079,112.698,33.9
7576,UW,LTY,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,8.25452,32.0651,45.8
7577,NC,GDXB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.69003,114.554,46.0
7578,NN,PAH,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.955,94.3791,45.9
7579,NC,AFD,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,4.94895,105.38,45.9
7580,NN,PNT,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.92553,100.584,45.9
7581,BK,WDC,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.47331,85.9568,46.0
7582,UW,IZEE,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.71106,54.5097,45.9
7583,IU,COR,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.01257,32.6927,45.9
7584,CN,DAWY,BH,2013-07-26T08:37:33.820000Z,-1,-1,-1,-1,-1,0.181,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,24.7556,347.084,28.4
7585,NN,RYN,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.86328,102.385,45.9
7586,NN,YER,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.2228,100.817,45.9
7587,BK,SAO,BH,-1,-1,-1,-1,-1,2013-07-26T08:34:40.400000Z,-1.0,-1.0,-1.0,-1.0,-1.0,0.039,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.73564,127.774,45.9
7588,NC,KMR,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,2.59647,93.8029,46.0
7589,US,SDCO,BH,2013-07-26T08:36:13.040000Z,-1,-1,-1,-1,-1,0.011,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,16.9717,92.0807,35.4
7590,TA,MSTX,BH,2013-07-26T08:36:51.990000Z,-1,-1,-1,-1,-1,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,20.383,100.652,34.6
7591,NN,KVN,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,7.06434,98.3105,45.9
7592,GS,MPK01,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,4.99263,123.967,45.9
7593,NN,RUB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.52026,102.137,45.9
7594,BK,JCC,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,2.3638,79.4405,46.0
7595,US,MSO,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,11.4741,51.7363,45.7
7596,NN,BEK,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.18934,93.9809,45.9
7597,US,ECSD,BH,2013-07-26T08:37:15.520000Z,-1,-1,-1,-1,-1,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,22.7987,71.5526,33.6
7598,NC,KCPB,HH,-1,-1,-1,-1,-1,2013-07-26T08:33:28.750000Z,-1.0,-1.0,-1.0,-1.0,-1.0,0.036,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,2.79258,104.168,46.0
7599,BK,HOPS,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.41375,113.447,46.0
7600,BK,YBH,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.5603,67.0436,46.0
7601,BK,HUMO,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.79416,53.561,46.0
7602,UU,BGU,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,10.6958,82.7621,45.7
7603,BK,CMB,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.72671,112.468,45.9
7604,SC,LEM,EH,2013-07-26T08:36:17.180000Z,-1,-1,-1,-1,-1,0.016,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,17.1685,104.922,35.4
7605,RE,PV07,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,14.3965,91.9297,35.5
7606,UW,BLOW,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.58897,38.7781,45.9
7607,NN,WAK,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.22493,105.472,45.9
7608,NN,OMMB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.89652,111.417,45.9
7609,BK,ORV,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,4.38207,99.6248,46.0
7610,US,DUG,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,10.9095,86.5624,45.7
7611,MB,MCMT,EH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,11.3764,62.5542,45.7
7612,UW,OMAK,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,9.67766,32.3777,45.8
7613,NN,VCN,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.83604,98.7306,45.9
7614,IM,NV31,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,7.19778,103.158,45.9
7615,AT,MENT,BH,2013-07-26T08:37:32.910000Z,-1,-1,-1,-1,-1,0.196,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,24.6377,341.716,28.5
7616,BK,MOD,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,5.33269,71.7087,45.9
7617,US,HLID,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,9.94571,67.4632,45.8
7618,US,CBKS,BH,2013-07-26T08:36:58.820000Z,-1,-1,-1,-1,-1,0.015,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,21.1059,85.4473,34.3
7619,US,WVOR,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.66428,69.7035,45.9
7620,NC,KEB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,3.20188,39.2869,46.0
7621,SC,BAR,EH,2013-07-26T08:36:20.460000Z,-1,-1,-1,-1,-1,0.016,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,17.4313,104.527,35.3
7622,NC,KHMB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,2.59529,78.921,46.0
7623,TA,KSCO,BH,2013-07-26T08:36:36.120000Z,-1,-1,-1,-1,-1,0.012,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,18.8625,86.3237,35.0
7624,MB,HRY,EH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,12.7178,55.3401,45.6
7625,NN,SHP,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,10.1431,108.869,45.8
7626,IU,TUC,BH,2013-07-26T08:35:57.460000Z,-1,-1,-1,-1,-1,0.022,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,15.4159,116.538,35.5
7627,NC,MDPB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,6.83191,111.508,45.9
7628,AE,U15A,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-26T08:32:12.700000Z,4.7,40.4242,0.0827,-127.092,0.063,17000.0,7900.0,72033945,12.2724,104.224,45.6
